iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
1,locals_vs_diaspora,2,18,76,0,18,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8191,0.7004,0.6338,0.6534,0.758
1,locals_vs_diaspora,2,18,76,0,18,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8298,0.7232,0.6827,0.6987,0.8121
1,locals_vs_diaspora,2,18,76,0,18,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8404,0.746,0.6893,0.7103,0.8275
1,locals_vs_diaspora,2,18,76,0,18,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.8191,0.7098,0.7186,0.714,0.7186
1,locals_vs_diaspora,2,18,76,0,18,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.8723,0.7989,0.7727,0.7846,0.7727
1,locals_vs_diaspora,2,18,76,0,18,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8191,0.9086,0.5278,0.5023,0.7785
1,locals_vs_diaspora,2,18,76,0,18,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8191,0.9086,0.5278,0.5023,0.8015
1,locals_vs_diaspora,2,18,76,0,18,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8085,0.6768,0.6272,0.643,0.712
1,locals_vs_diaspora,2,18,76,0,18,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8298,0.7286,0.6404,0.6643,0.7792
1,locals_vs_diaspora,2,18,76,0,18,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8298,0.7251,0.7251,0.7251,0.8085
1,locals_vs_diaspora,2,18,76,0,18,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8511,0.7595,0.7595,0.7595,0.7975
1,locals_vs_diaspora,2,18,76,0,18,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8085,0.6908,0.6908,0.6908,0.7668
1,locals_vs_diaspora,2,18,76,0,18,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8404,0.7422,0.7317,0.7367,0.7946
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,LogReg,TFIDF_profile_text,500,False,0.81,0.27,0.3333,0.2983,0.6609
1,person_vs_organization,3,16,81,3,3,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.81,0.27,0.3333,0.2983,0.5101
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,False,0.72,0.3189,0.3297,0.3239,0.4589
1,person_vs_organization,3,16,81,3,3,LOOCV,,Decision Tree,TFIDF_profile_text,500,False,0.81,0.4457,0.4002,0.4078,0.5366
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,False,0.81,0.4388,0.3501,0.335,0.5504
1,person_vs_organization,3,16,81,3,3,LOOCV,,Random Forest,TFIDF_profile_text,500,False,0.83,0.6088,0.375,0.3758,0.6774
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,SVM,TFIDF_profile_text,500,False,0.82,0.4971,0.3709,0.3698,
1,person_vs_organization,3,16,81,3,3,LOOCV,,SVM,TFIDF_profile_text,500,False,0.82,0.4971,0.3709,0.3698,
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,False,0.82,0.6061,0.3542,0.3392,0.4326
1,person_vs_organization,3,16,81,3,3,LOOCV,,AdaBoost,TFIDF_profile_text,500,False,0.81,0.27,0.3333,0.2983,0.1717
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,False,0.75,0.266,0.3086,0.2857,0.5451
1,person_vs_organization,3,16,81,3,3,LOOCV,,XGBoost,TFIDF_profile_text,500,False,0.76,0.2667,0.3128,0.2879,0.5196
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,LogReg,TFIDF_profile_text,500,True,0.84,0.5005,0.4627,0.4748,0.7408
1,person_vs_organization,3,16,81,3,3,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.84,0.5005,0.4627,0.4748,0.6623
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,True,0.55,0.3059,0.2932,0.2864,0.4888
1,person_vs_organization,3,16,81,3,3,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.5,0.3151,0.3061,0.2818,0.5065
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,True,0.77,0.32,0.3336,0.3202,0.548
1,person_vs_organization,3,16,81,3,3,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.82,0.6061,0.3542,0.3392,0.5562
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,SVM,TFIDF_profile_text,500,True,0.83,0.5024,0.4084,0.4222,
1,person_vs_organization,3,16,81,3,3,LOOCV,,SVM,TFIDF_profile_text,500,True,0.84,0.5474,0.4126,0.43,
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,True,0.55,0.325,0.3434,0.3103,0.4161
1,person_vs_organization,3,16,81,3,3,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.97,0.6548,0.6667,0.6606,0.6021
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,True,0.74,0.2652,0.3045,0.2835,0.5767
1,person_vs_organization,3,16,81,3,3,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.78,0.3858,0.3711,0.3707,0.5205
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.81,0.6054,0.3501,0.3372,0.6507
1,person_vs_organization,3,16,81,3,3,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8,0.2694,0.3292,0.2963,0.585
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.77,0.3741,0.367,0.3654,0.5293
1,person_vs_organization,3,16,81,3,3,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.75,0.3704,0.3755,0.3723,0.5363
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8,0.2694,0.3292,0.2963,0.62
1,person_vs_organization,3,16,81,3,3,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.82,0.6061,0.3542,0.3392,0.6526
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.83,0.5207,0.4252,0.4455,
1,person_vs_organization,3,16,81,3,3,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.84,0.5474,0.4126,0.43,
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.75,0.3704,0.3755,0.3723,0.5862
1,person_vs_organization,3,16,81,3,3,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.75,0.266,0.3086,0.2857,0.4966
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.74,0.3363,0.338,0.3336,0.5315
1,person_vs_organization,3,16,81,3,3,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.77,0.4073,0.4005,0.4024,0.5209
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.76,0.4538,0.5301,0.4726,0.7418
1,person_vs_organization,3,16,81,3,3,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.77,0.4542,0.5342,0.4752,0.7496
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7,0.3882,0.3884,0.3877,0.5478
1,person_vs_organization,3,16,81,3,3,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.66,0.3692,0.3552,0.3617,0.5172
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.81,0.27,0.3333,0.2983,0.6234
1,person_vs_organization,3,16,81,3,3,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.81,0.27,0.3333,0.2983,0.6933
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.82,0.4904,0.421,0.4373,
1,person_vs_organization,3,16,81,3,3,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.85,0.5362,0.4501,0.4711,
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.68,0.4233,0.4637,0.4269,0.6853
1,person_vs_organization,3,16,81,3,3,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.66,0.3852,0.4388,0.389,0.6019
1,person_vs_organization,3,16,81,3,3,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.78,0.431,0.438,0.4345,0.5432
1,person_vs_organization,3,16,81,3,3,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.77,0.4151,0.4172,0.4159,0.5575
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,LogReg,TFIDF_profile_text,500,False,0.8351,0.4175,0.5,0.4551,0.7812
1,person_vs_organization,2,16,81,0,16,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.8351,0.4175,0.5,0.4551,0.716
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,False,0.8351,0.6786,0.5752,0.5899,0.5116
1,person_vs_organization,2,16,81,0,16,LOOCV,,Decision Tree,TFIDF_profile_text,500,False,0.8454,0.7589,0.5563,0.5624,0.4792
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,False,0.8454,0.9219,0.5312,0.5165,0.625
1,person_vs_organization,2,16,81,0,16,LOOCV,,Random Forest,TFIDF_profile_text,500,False,0.8557,0.9263,0.5625,0.5713,0.6964
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,SVM,TFIDF_profile_text,500,False,0.8454,0.7589,0.5563,0.5624,0.7874
1,person_vs_organization,2,16,81,0,16,LOOCV,,SVM,TFIDF_profile_text,500,False,0.8454,0.7589,0.5563,0.5624,0.7886
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,False,0.8247,0.4167,0.4938,0.452,0.6454
1,person_vs_organization,2,16,81,0,16,LOOCV,,AdaBoost,TFIDF_profile_text,500,False,0.8041,0.4149,0.4815,0.4457,0.6705
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,False,0.8144,0.5897,0.5378,0.5386,0.5258
1,person_vs_organization,2,16,81,0,16,LOOCV,,XGBoost,TFIDF_profile_text,500,False,0.7629,0.4703,0.4819,0.472,0.571
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,LogReg,TFIDF_profile_text,500,True,0.866,0.7659,0.6941,0.7203,0.7851
1,person_vs_organization,2,16,81,0,16,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.8454,0.7157,0.6817,0.6959,0.7955
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,True,0.567,0.4793,0.4649,0.4483,0.4992
1,person_vs_organization,2,16,81,0,16,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.5258,0.5085,0.5154,0.4548,0.5579
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,True,0.7526,0.4638,0.4757,0.467,0.5691
1,person_vs_organization,2,16,81,0,16,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.8454,0.7589,0.5563,0.5624,0.6038
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,SVM,TFIDF_profile_text,500,True,0.8763,0.7983,0.7002,0.7335,0.7836
1,person_vs_organization,2,16,81,0,16,LOOCV,,SVM,TFIDF_profile_text,500,True,0.8763,0.7983,0.7002,0.7335,0.7932
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,True,0.8144,0.6436,0.613,0.6244,0.7022
1,person_vs_organization,2,16,81,0,16,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.7526,0.501,0.5008,0.4991,0.6458
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,True,0.7629,0.5095,0.5069,0.5052,0.4437
1,person_vs_organization,2,16,81,0,16,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.7835,0.5608,0.5444,0.5482,0.5185
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8351,0.4175,0.5,0.4551,0.8704
1,person_vs_organization,2,16,81,0,16,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8351,0.4175,0.5,0.4551,0.8457
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.7835,0.5824,0.5694,0.5743,0.5694
1,person_vs_organization,2,16,81,0,16,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.7835,0.5996,0.5945,0.5969,0.5945
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8351,0.6711,0.5251,0.5101,0.794
1,person_vs_organization,2,16,81,0,16,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8454,0.9219,0.5312,0.5165,0.8472
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.866,0.796,0.6439,0.6794,0.8465
1,person_vs_organization,2,16,81,0,16,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.866,0.8348,0.6188,0.6529,0.8511
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.7938,0.5463,0.5255,0.5245,0.7708
1,person_vs_organization,2,16,81,0,16,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.7938,0.5961,0.5756,0.5826,0.777
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.7835,0.5608,0.5444,0.5482,0.7809
1,person_vs_organization,2,16,81,0,16,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8041,0.6268,0.6069,0.6148,0.7539
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8247,0.7193,0.8198,0.746,0.8781
1,person_vs_organization,2,16,81,0,16,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8351,0.7289,0.826,0.7569,0.8804
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7732,0.5883,0.5883,0.5883,0.5883
1,person_vs_organization,2,16,81,0,16,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7835,0.614,0.6196,0.6166,0.6196
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8351,0.4175,0.5,0.4551,0.816
1,person_vs_organization,2,16,81,0,16,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8351,0.4175,0.5,0.4551,0.8418
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8763,0.7863,0.7253,0.7496,0.8418
1,person_vs_organization,2,16,81,0,16,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8454,0.7179,0.7068,0.7121,0.8503
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7835,0.5824,0.5694,0.5743,0.7994
1,person_vs_organization,2,16,81,0,16,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8144,0.6632,0.6632,0.6632,0.7778
1,person_vs_organization,2,16,81,0,16,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7938,0.6375,0.6508,0.6434,0.7593
1,person_vs_organization,2,16,81,0,16,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7938,0.6375,0.6508,0.6434,0.7523
2,target_population,3,38,156,6,6,K-Fold,5.0,LogReg,TFIDF_profile_text,500,False,0.79,0.5136,0.3575,0.3412,0.6972
2,target_population,3,38,156,6,6,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.795,0.5973,0.3596,0.3434,0.6288
2,target_population,3,38,156,6,6,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,False,0.755,0.4105,0.4023,0.4037,0.561
2,target_population,3,38,156,6,6,LOOCV,,Decision Tree,TFIDF_profile_text,500,False,0.74,0.3701,0.3627,0.3592,0.4764
2,target_population,3,38,156,6,6,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,False,0.79,0.474,0.3708,0.3656,0.6398
2,target_population,3,38,156,6,6,LOOCV,,Random Forest,TFIDF_profile_text,500,False,0.79,0.474,0.3708,0.3656,0.6356
2,target_population,3,38,156,6,6,K-Fold,5.0,SVM,TFIDF_profile_text,500,False,0.78,0.4359,0.393,0.3971,
2,target_population,3,38,156,6,6,LOOCV,,SVM,TFIDF_profile_text,500,False,0.82,0.5173,0.4367,0.4526,
2,target_population,3,38,156,6,6,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,False,0.755,0.3742,0.3558,0.3483,0.5256
2,target_population,3,38,156,6,6,LOOCV,,AdaBoost,TFIDF_profile_text,500,False,0.765,0.3729,0.3468,0.3307,0.5063
2,target_population,3,38,156,6,6,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,False,0.81,0.4838,0.4324,0.4434,0.5645
2,target_population,3,38,156,6,6,LOOCV,,XGBoost,TFIDF_profile_text,500,False,0.815,0.4977,0.4478,0.4611,0.4865
2,target_population,3,38,156,6,6,K-Fold,5.0,LogReg,TFIDF_profile_text,500,True,0.8,0.4729,0.4945,0.483,0.6324
2,target_population,3,38,156,6,6,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.815,0.4957,0.5009,0.4983,0.6253
2,target_population,3,38,156,6,6,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,True,0.435,0.3863,0.3525,0.31,0.5315
2,target_population,3,38,156,6,6,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.455,0.3865,0.361,0.3161,0.5317
2,target_population,3,38,156,6,6,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,True,0.74,0.4496,0.3627,0.3764,0.6143
2,target_population,3,38,156,6,6,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.61,0.4838,0.3337,0.385,0.6221
2,target_population,3,38,156,6,6,K-Fold,5.0,SVM,TFIDF_profile_text,500,True,0.78,0.441,0.413,0.4191,
2,target_population,3,38,156,6,6,LOOCV,,SVM,TFIDF_profile_text,500,True,0.81,0.4897,0.4523,0.4643,
2,target_population,3,38,156,6,6,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,True,0.66,0.3764,0.4081,0.3819,0.5439
2,target_population,3,38,156,6,6,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.725,0.3853,0.3828,0.3831,0.4516
2,target_population,3,38,156,6,6,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,True,0.8,0.4605,0.4215,0.4296,0.5569
2,target_population,3,38,156,6,6,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.815,0.4817,0.4611,0.4677,0.5915
2,target_population,3,38,156,6,6,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.83,0.5255,0.4476,0.4644,0.7221
2,target_population,3,38,156,6,6,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.83,0.5255,0.4476,0.4644,0.7262
2,target_population,3,38,156,6,6,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.78,0.4603,0.4859,0.4714,0.6485
2,target_population,3,38,156,6,6,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.72,0.3782,0.374,0.3753,0.5502
2,target_population,3,38,156,6,6,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.795,0.5055,0.3729,0.3691,0.7147
2,target_population,3,38,156,6,6,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.81,0.5383,0.3992,0.4087,0.7377
2,target_population,3,38,156,6,6,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.825,0.5055,0.472,0.4825,
2,target_population,3,38,156,6,6,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.84,0.5526,0.4718,0.4935,
2,target_population,3,38,156,6,6,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8,0.459,0.4281,0.435,0.606
2,target_population,3,38,156,6,6,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.765,0.397,0.3734,0.3713,0.55
2,target_population,3,38,156,6,6,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.795,0.4684,0.4592,0.4628,0.7675
2,target_population,3,38,156,6,6,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.795,0.4841,0.4525,0.4639,0.7671
2,target_population,3,38,156,6,6,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8,0.4875,0.4679,0.4768,0.6888
2,target_population,3,38,156,6,6,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.81,0.5007,0.4988,0.4997,0.6802
2,target_population,3,38,156,6,6,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7,0.4053,0.4119,0.4067,0.5878
2,target_population,3,38,156,6,6,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.685,0.3866,0.3923,0.3874,0.572
2,target_population,3,38,156,6,6,K-Fold,5.0,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.805,0.5534,0.3838,0.385,0.7039
2,target_population,3,38,156,6,6,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.81,0.5383,0.3992,0.4087,0.7484
2,target_population,3,38,156,6,6,K-Fold,5.0,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.78,0.4687,0.4329,0.4471,
2,target_population,3,38,156,6,6,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.805,0.4983,0.4701,0.4822,
2,target_population,3,38,156,6,6,K-Fold,5.0,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.695,0.4098,0.4563,0.4186,0.6408
2,target_population,3,38,156,6,6,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.795,0.4599,0.4724,0.4661,0.5269
2,target_population,3,38,156,6,6,K-Fold,5.0,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.755,0.4399,0.4421,0.4409,0.7796
2,target_population,3,38,156,6,6,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.805,0.4883,0.4701,0.4777,0.7821
2,target_population,2,38,156,0,38,K-Fold,5.0,LogReg,TFIDF_profile_text,500,False,0.8041,0.4021,0.5,0.4457,0.8453
2,target_population,2,38,156,0,38,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.8041,0.4021,0.5,0.4457,0.8392
2,target_population,2,38,156,0,38,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,False,0.7732,0.6022,0.5703,0.5777,0.6439
2,target_population,2,38,156,0,38,LOOCV,,Decision Tree,TFIDF_profile_text,500,False,0.7784,0.6229,0.5935,0.6027,0.5735
2,target_population,2,38,156,0,38,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,False,0.8093,0.6886,0.553,0.5521,0.803
2,target_population,2,38,156,0,38,LOOCV,,Random Forest,TFIDF_profile_text,500,False,0.8144,0.713,0.5661,0.5721,0.8153
2,target_population,2,38,156,0,38,K-Fold,5.0,SVM,TFIDF_profile_text,500,False,0.7938,0.6317,0.5633,0.5697,0.8214
2,target_population,2,38,156,0,38,LOOCV,,SVM,TFIDF_profile_text,500,False,0.8351,0.7679,0.6287,0.6558,0.8271
2,target_population,2,38,156,0,38,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,False,0.7887,0.5889,0.5302,0.5212,0.705
2,target_population,2,38,156,0,38,LOOCV,,AdaBoost,TFIDF_profile_text,500,False,0.8196,0.7335,0.5793,0.5912,0.7129
2,target_population,2,38,156,0,38,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,False,0.8247,0.72,0.6621,0.6819,0.7096
2,target_population,2,38,156,0,38,LOOCV,,XGBoost,TFIDF_profile_text,500,False,0.8299,0.7415,0.6355,0.6607,0.651
2,target_population,2,38,156,0,38,K-Fold,5.0,LogReg,TFIDF_profile_text,500,True,0.8351,0.7397,0.7581,0.7481,0.8458
2,target_population,2,38,156,0,38,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.8505,0.7624,0.7777,0.7695,0.8477
2,target_population,2,38,156,0,38,K-Fold,5.0,Decision Tree,TFIDF_profile_text,500,True,0.7577,0.5876,0.5707,0.576,0.587
2,target_population,2,38,156,0,38,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.7474,0.5583,0.5444,0.5472,0.5647
2,target_population,2,38,156,0,38,K-Fold,5.0,Random Forest,TFIDF_profile_text,500,True,0.8144,0.7065,0.5761,0.5867,0.7475
2,target_population,2,38,156,0,38,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.8196,0.7123,0.6191,0.6401,0.7878
2,target_population,2,38,156,0,38,K-Fold,5.0,SVM,TFIDF_profile_text,500,True,0.8196,0.7098,0.6788,0.6915,0.833
2,target_population,2,38,156,0,38,LOOCV,,SVM,TFIDF_profile_text,500,True,0.8351,0.7382,0.7083,0.7211,0.8362
2,target_population,2,38,156,0,38,K-Fold,5.0,AdaBoost,TFIDF_profile_text,500,True,0.7938,0.6634,0.6429,0.6514,0.7517
2,target_population,2,38,156,0,38,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.8454,0.7557,0.7346,0.7442,0.7139
2,target_population,2,38,156,0,38,K-Fold,5.0,XGBoost,TFIDF_profile_text,500,True,0.8247,0.72,0.6621,0.6819,0.717
2,target_population,2,38,156,0,38,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.8196,0.7092,0.6689,0.6843,0.6665
2,target_population,2,38,156,0,38,K-Fold,5.0,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8557,0.836,0.6614,0.6988,0.8483
2,target_population,2,38,156,0,38,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8608,0.844,0.6746,0.714,0.8537
2,target_population,2,38,156,0,38,K-Fold,5.0,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.7835,0.6708,0.6962,0.6809,0.6962
